Day,Slope SD,Slope std dev SD,Slope 68% IC SD LOW,Slope 68% IC SD HIGH,Slope 95% IC SD LOW,Slope 95% IC SD HIGH,Slope 99.7% IC SD LOW,Slope 99.7% IC SD HIGH,S-Moving avrg 7 days SD,S-Moving avrg 14 days SD,Intercept SD,Intercept std dev SD,Intercept 68% IC SD LOW,Intercept 68% IC SD HIGH,Intercept 95% IC SD LOW,Intercept 95% IC SD HIGH,Intercept 99.7% IC SD LOW,Intercept 99.7% IC SD HIGH,S-Moving avrg 7 days SD,S-Moving avrg 14 days SD,R-value,P-value
26,0.035292004223917414,0.013694915317487729,0.021597088906429685,0.04898691954140515,0.008449970201641465,0.06213403824619336,-0.0023690128991738432,0.07295302134700868,-0.1999438806212256,-0.20979572693739262,-0.1854768087366916,0.013694915317487729,-0.19917172405417932,-0.17178189341920386,-0.21231884275896754,-0.15863477471441564,-0.22313782585978284,-0.14781579161360034,-0.1999438806212256,-0.20979572693739262,0.15274543433348334,0.01048160219441958
27,0.02409061188644223,0.007056260770269617,0.017034351116172613,0.031146872656711847,0.01026034077671378,0.03792088299617068,0.004685894768200784,0.043495329004683676,-0.19293232618368725,-0.20612890731141792,-0.1258612500711228,0.007056260770269617,-0.13291751084139242,-0.11880498930085319,-0.13969152118085126,-0.11203097896139436,-0.14526596718936424,-0.10645653295288136,-0.19293232618368725,-0.20612890731141792,0.20060049811567743,0.0007353359606692952
28,0.026146502292050275,0.00789775211684899,0.018248750175201285,0.034044254408899265,0.010666908143026255,0.041626096441074296,0.004427683970715551,0.047865320613385,-0.18202374080937359,-0.19460189318258664,-0.1375674653837856,0.00789775211684899,-0.14546521750063457,-0.1296697132669366,-0.15304705953280962,-0.12208787123476157,-0.15928628370512032,-0.11584864706245086,-0.18202374080937359,-0.19460189318258664,0.19475609323272272,0.0010538684324866163
29,0.016724428600819234,0.005647650664506493,0.011076777936312742,0.022372079265325726,0.0056550332983865085,0.02779382390325196,0.0011933892734263783,0.032255467928212087,-0.1724957844251819,-0.19340006405258547,-0.08549769847934045,0.005647650664506493,-0.09114534914384695,-0.07985004781483396,-0.09656709378177318,-0.07442830317690773,-0.10102873780673331,-0.0699666591519476,-0.1724957844251819,-0.19340006405258547,0.17487072255915198,0.003327848059541061
30,0.03176056815901961,0.012092673176852236,0.019667894982167377,0.043853241335871845,0.008058928732389233,0.05546220758564999,-0.001494283077324035,0.06501541939536326,-0.14595158814243384,-0.18266825756510263,-0.1703851786160463,0.012092673176852236,-0.18247785179289852,-0.15829250543919407,-0.1940868180426767,-0.1466835391894159,-0.20364002985238994,-0.13713032737970265,-0.14595158814243384,-0.18266825756510263,0.1556041378618445,0.009106980982555524
31,0.030298409082332875,0.009934683473778487,0.020363725608554387,0.04023309255611136,0.010826429473727042,0.04977038869093871,0.0029780295294420354,0.05761878863522371,-0.1466549044107445,-0.17957698429640523,-0.16245950591787534,0.009934683473778487,-0.17239418939165382,-0.15252482244409685,-0.18193148552648117,-0.1429875263092695,-0.18977988547076619,-0.13513912636498449,-0.1466549044107445,-0.17957698429640523,0.17992735269806753,0.002511166009178595
32,0.029759134646681902,0.01213780795966879,0.017621326687013113,0.04189694260635069,0.005969031045731075,0.05354923824763273,-0.0036198372424072686,0.06313810653577107,-0.144541317867477,-0.17711686221802353,-0.1552768018863759,0.01213780795966879,-0.1674146098460447,-0.14313899392670712,-0.17906690548732673,-0.13148669828542509,-0.18865577377546508,-0.12189782999728674,-0.144541317867477,-0.17711686221802353,0.145483022337581,0.014830867904630415
33,0.03211139426045487,0.010452334409546104,0.02165905985090876,0.04256372867000097,0.011624818817744503,0.05259796970316523,0.003367474634203081,0.060855313886706654,-0.1395079833924244,-0.17093753790912242,-0.17044288507415162,0.010452334409546104,-0.18089521948369772,-0.15999055066460552,-0.190929460516862,-0.14995630963144124,-0.1991868047004034,-0.14169896544789984,-0.1395079833924244,-0.17093753790912242,0.18120642093235792,0.0023358175305822266
34,0.03132028087837641,0.012493072250999698,0.018827208627376715,0.043813353129376106,0.006833859266417004,0.05580670249033582,-0.0030356678118727554,0.06567622956862558,-0.14693825589292922,-0.1665449801946786,-0.16504726052917723,0.012493072250999698,-0.17754033278017692,-0.15255418827817754,-0.18953368214113664,-0.14056083891721782,-0.1994032092194264,-0.13069131183892807,-0.14693825589292922,-0.1665449801946786,0.1486891712633157,0.012746434929947937
35,0.028927269887360982,0.010352083918598064,0.018575185968762918,0.039279353805959046,0.008637185406908776,0.04921735436781319,0.00045903911121630836,0.057395500663505655,-0.15151822175049448,-0.1645245569802303,-0.14524928282024185,0.010352083918598064,-0.15560136673883992,-0.13489719890164378,-0.16553936730069407,-0.12495919833978965,-0.17371751359638654,-0.11678105204409718,-0.15151822175049448,-0.1645245569802303,0.1652883355966663,0.005562316801897879
36,0.020709739727573003,0.009079579146740603,0.0116301605808324,0.029789318874313606,0.00291376459996142,0.038505714855184586,-0.004259102925963657,0.04567858238110967,-0.1614768191406447,-0.16071794768263847,-0.10821707471820395,0.009079579146740603,-0.11729665386494456,-0.09913749557146334,-0.12601304984581554,-0.09042109959059237,-0.13318591737174063,-0.08324823206466729,-0.1614768191406447,-0.16071794768263847,0.1355377674860128,0.023310204679555146
37,0.03765478716933546,0.012198410812335244,0.025456376357000213,0.049853197981670705,0.01374590197715838,0.061563672361512535,0.004109157435413534,0.07120041690325737,-0.1511154684910043,-0.15021442449359038,-0.19779132503917748,0.012198410812335244,-0.20998973585151273,-0.18559291422684224,-0.22170021023135456,-0.17388243984700041,-0.2313369547730994,-0.16424569530525557,-0.1511154684910043,-0.15021442449359038,0.18204398668824331,0.002227115939613434
38,0.018011358163493377,0.008852124962329178,0.0091592332011642,0.026863483125822554,0.0006611932373281892,0.035361523089658564,-0.006331985482911862,0.042354701809898615,-0.15700410501122133,-0.1526471971115131,-0.07665319312787253,0.008852124962329178,-0.0855053180902017,-0.06780106816554335,-0.09400335805403771,-0.05930302820170734,-0.10099653677427776,-0.05230984948146729,-0.15700410501122133,-0.1526471971115131,0.12113415485552458,0.042830558298595195
39,0.03994062892635057,0.013601053368600432,0.02633957555775014,0.053541682294951,0.013282564323893725,0.06659869352880741,0.0025377321626993826,0.07734352569000176,-0.14390017021813745,-0.14507121003077403,-0.19751306679765906,0.013601053368600432,-0.2111141201662595,-0.18391201342905864,-0.2241711314001159,-0.17085500219520222,-0.23491596356131025,-0.16011017003400788,-0.14390017021813745,-0.14507121003077403,0.17345484685699594,0.0035961453222517377
40,0.052431602576555394,0.014641826281164592,0.037789776295390806,0.06707342885771998,0.023733623065472796,0.08112958208763799,0.01216658030335277,0.09269662484975802,-0.14841186717205535,-0.14599707603546383,-0.2683756572906537,0.014641826281164592,-0.28301748357181833,-0.2537338310094891,-0.2970736368017363,-0.2396776777795711,-0.3086406795638563,-0.2281106350174511,-0.14841186717205535,-0.14599707603546383,0.20998263068003942,0.0004039603777240555
41,0.03454785029642523,0.01173807965550449,0.02280977064092074,0.04628592995192972,0.011541214171636432,0.057554486421214024,0.0022681312437878853,0.06682756934906257,-0.16563326663230146,-0.15695972274465853,-0.1656553214512022,0.01173807965550449,-0.1773934011067067,-0.1539172417956977,-0.188661957575991,-0.14264868532641342,-0.19793504050383956,-0.13337560239856486,-0.16563326663230146,-0.15695972274465853,0.1738354969923357,0.0035221557205792646
42,0.05481938874432371,0.017337075213087534,0.037482313531236176,0.07215646395741124,0.020838721326672145,0.08880005616197528,0.00714243190833299,0.10249634558031442,-0.1690342730707948,-0.15912032705753673,-0.25977254427488405,0.017337075213087534,-0.2771096194879716,-0.24243546906179653,-0.2937532116925356,-0.22579187685723248,-0.30744950111087477,-0.21209558743889334,-0.1690342730707948,-0.15912032705753673,0.18632175119992864,0.001740480295221374
43,0.05074884388801593,0.014987073042959546,0.035761770845056384,0.06573591693097548,0.021374180723815226,0.08012350705221664,0.009534393019877185,0.09196329475615468,-0.19429351799690817,-0.17252608442642473,-0.2376390591748197,0.014987073042959546,-0.25262613221777924,-0.22265198613186016,-0.26701372233902043,-0.208264396010619,-0.27885351004295844,-0.19642460830668096,-0.19429351799690817,-0.17252608442642473,0.19902627557887229,0.0008109948423146373
44,0.05705209869409754,0.016874723677883077,0.04017737501621446,0.07392682237198062,0.02397764028544671,0.09012655710274836,0.010646608579919073,0.103457588808276,-0.2009348070195152,-0.17769945985402266,-0.2722029198559983,0.016874723677883077,-0.2890776435338814,-0.25532819617811525,-0.3052773782646491,-0.23912846144734748,-0.3186084099701768,-0.22579742974181985,-0.2009348070195152,-0.17769945985402266,0.19872967161890864,0.0008260303389523597
45,0.07916950970216588,0.019214179236576746,0.05995533046558914,0.09838368893874262,0.04150971839847546,0.1168293010058563,0.02633051680157983,0.13200850260275193,-0.23352642814086952,-0.186141260926186,-0.3785819643469653,0.019214179236576746,-0.39779614358354204,-0.3593677851103885,-0.4162417556506557,-0.3409221730432749,-0.43142095724755136,-0.3257429714463792,-0.23352642814086952,-0.186141260926186,0.23990633475397563,4.9956662062919225e-05
46,0.04055603703675497,0.015016535031285708,0.025539502005469263,0.05557257206804068,0.011123628375434985,0.06998844569807496,-0.0007394342992807293,0.08185150837279068,-0.26370457773242056,-0.2033185811154621,-0.18502357017465204,0.015016535031285708,-0.20004010520593773,-0.17000703514336635,-0.21445597883597203,-0.15559116151333205,-0.22631904151068774,-0.14372809883861634,-0.26370457773242056,-0.2033185811154621,0.15989665711907078,0.007342799068975037
47,0.07946475180771657,0.0195354726949641,0.059929279112752476,0.09900022450268067,0.04117522532558694,0.1177542782898462,0.0257422018965653,0.13318730171886783,-0.24981256321308695,-0.20444017227703906,-0.3483164054662684,0.0195354726949641,-0.3678518781612325,-0.3287809327713043,-0.38660593194839804,-0.3100268789841388,-0.4020389553774197,-0.29459385555511713,-0.24981256321308695,-0.20444017227703906,0.23701389767971057,6.189183480426058e-05
48,0.07527317569639186,0.021262019159037512,0.054011156537354346,0.09653519485542937,0.033599618144678337,0.11694673324810538,0.016802623009038703,0.13374372838374501,-0.280256077215598,-0.21853779881066146,-0.3503107625041512,0.021262019159037512,-0.37157278166318874,-0.3290487433451137,-0.39198432005586475,-0.3086372049524377,-0.4087813151915044,-0.29184020981679804,-0.280256077215598,-0.21853779881066146,0.2077005492838162,0.000468458616278143
49,0.09406707016198135,0.022426963828676975,0.07164010633330437,0.11649403399065833,0.050110221057774476,0.13802391926618823,0.03239291963311967,0.15574122069084304,-0.29534578025380914,-0.23431175878634675,-0.407363507309082,0.022426963828676975,-0.429790471137759,-0.384936543480405,-0.4513203564132889,-0.3634066582048751,-0.46903765783794366,-0.34568935678022034,-0.29534578025380914,-0.23431175878634675,0.2439609017640955,3.683196965280104e-05
50,0.07283901385215605,0.022664600684275286,0.050174413167880766,0.09550361453643133,0.028416396510976487,0.1172616311933356,0.010511361970399015,0.1351666657339131,-0.3236331882761862,-0.2573230228317989,-0.3221620223539165,0.022664600684275286,-0.3448266230381918,-0.2994974216696412,-0.3665846396950961,-0.2777394050127369,-0.38448967423567354,-0.25983437047215946,-0.3236331882761862,-0.2573230228317989,0.1892658649482535,0.0014643299017058076
51,0.06576569150347017,0.01763096854464378,0.04813472295882639,0.08339666004811394,0.031208993155968368,0.10032238985097197,0.017280528005699777,0.11425085500124056,-0.3319597053591726,-0.2668899995483173,-0.31618556267219583,0.01763096854464378,-0.33381653121683963,-0.29855459412755203,-0.35074226101969763,-0.28162886432469403,-0.3646707261699662,-0.26770039917442545,-0.3319597053591726,-0.2668899995483173,0.21832119047126497,0.00023197830493185362
52,0.12242322670408795,0.03199446774239507,0.09042875896169289,0.154417694446483,0.05971406992899361,0.1851323834791823,0.03443844041250152,0.21040801299567438,-0.32156030508004435,-0.2853155664363422,-0.44450101160930344,0.03199446774239507,-0.4764954793516985,-0.4125065438669084,-0.5072101683843978,-0.3817918548342091,-0.5324857979008899,-0.356516225317717,-0.32156030508004435,-0.2853155664363422,0.22367691695391587,0.0001606415773733125
53,0.07012872811227479,0.018955939943425024,0.051172788168849764,0.08908466805569981,0.03297508582316174,0.10728237040138783,0.017999893267855976,0.1222575629566936,-0.3648065453191529,-0.304314639114161,-0.3258562001825499,0.018955939943425024,-0.34481214012597494,-0.30690026023912487,-0.36300984247166296,-0.28870255789343685,-0.37798503502696873,-0.2737273653381311,-0.3648065453191529,-0.304314639114161,0.2166168646220295,0.00026027407554992234
54,0.09451870205489557,0.029255553600529168,0.0652631484543664,0.12377425565542474,0.0371778169978584,0.15185958711193273,0.014065929653440362,0.17497147445635078,-0.36106317777186653,-0.30873621933661455,-0.34259710433201584,0.029255553600529168,-0.371852657932545,-0.3133415507314867,-0.399937989389053,-0.2852562192749787,-0.42304987673347105,-0.26214433193056064,-0.36106317777186653,-0.30873621933661455,0.19023181979662632,0.0013828751130593167
55,0.11398048433920725,0.02709489149013725,0.08688559284907,0.1410753758293445,0.06087449701853825,0.16708647165987625,0.03946953274132982,0.18849143593708467,-0.3597775680765107,-0.32234712571206176,-0.4632592070422791,0.02709489149013725,-0.49035409853241635,-0.4361643155521418,-0.516365194362948,-0.41015321972161006,-0.5377701586401565,-0.3887482554444016,-0.3597775680765107,-0.32234712571206176,0.2446358081038327,3.499208532566363e-05
56,0.08476305601239587,0.027412042833749296,0.05735101317864657,0.11217509884614515,0.031035452058247245,0.13849065996654447,0.009379938219585299,0.16014617380520643,-0.36909351803204343,-0.3379999459249383,-0.27480506968868507,0.027412042833749296,-0.3022171125224344,-0.24739302685493578,-0.3285326736428337,-0.22107746573453646,-0.3501881874814956,-0.1994219518958745,-0.36909351803204343,-0.3379999459249383,0.18234747815337862,0.0021888800463143354
57,0.10928768735136782,0.027205025253402355,0.08208266209796547,0.13649271260477017,0.055965837854699205,0.16260953684803642,0.034473867904511346,0.1841015067982243,-0.3612006925878382,-0.34085886981062025,-0.4281854058494366,0.027205025253402355,-0.45539043110283894,-0.40098038059603425,-0.4815072553461052,-0.37486355635276797,-0.502999225296293,-0.35337158640258015,-0.3612006925878382,-0.34085886981062025,0.2342322477505415,7.586214554922418e-05
58,0.1507809122482021,0.03391656047923111,0.11686435176897098,0.1846974727274332,0.08430445370890911,0.21725737078749507,0.05751037093031652,0.24405145356608765,-0.3798673331173783,-0.35285752257934627,-0.6071037895491349,0.03391656047923111,-0.641020350028366,-0.5731872290699038,-0.6735802480884279,-0.540627331009842,-0.7003743308670205,-0.5138332482312493,-0.3798673331173783,-0.35285752257934627,0.25763131954792373,1.2675749180720632e-05
59,0.09690424696543547,0.027642786478587148,0.06926146048684832,0.12454703344402261,0.04272438546740466,0.15108410846346626,0.020886584149320805,0.17292190978155014,-0.4069677961073502,-0.3704361245179747,-0.33758956382589084,0.027642786478587148,-0.365232350304478,-0.3099467773473037,-0.39176942532392167,-0.28340970232786,-0.4136072266420055,-0.2615719010097762,-0.4069677961073502,-0.3704361245179747,0.20575272090881538,0.0005309369350730469
60,0.10436467720956441,0.029783622472087722,0.07458105473747668,0.13414829968165212,0.04598877716427248,0.16274057725485636,0.022459715411323175,0.18626963900780563,-0.40892335671457364,-0.3821719701834546,-0.3644262163137925,0.029783622472087722,-0.39420983878588023,-0.3346425938417048,-0.42280211635908443,-0.3060503162685006,-0.44633117811203377,-0.28252125451555127,-0.40892335671457364,-0.3821719701834546,0.20566881167073908,0.0005337944765161038
61,0.13417993595426186,0.03253292205263559,0.10164701390162628,0.16671285800689745,0.07041540873109611,0.19794446317742762,0.044714400309514,0.22364547159900972,-0.41256154204486983,-0.383411186402495,-0.4404697010526202,0.03253292205263559,-0.47300262310525576,-0.4079367789999846,-0.5042342282757859,-0.37670517382945445,-0.5299352366973681,-0.3510041654078723,-0.41256154204486983,-0.383411186402495,0.24012945028688246,4.913247091295368e-05
62,0.14732308400160782,0.03310395011035501,0.11421913389125281,0.18042703411196281,0.082439341785312,0.21220682621790365,0.05628722119813154,0.2383589468050841,-0.4087632910465933,-0.3903464893677618,-0.6162564434786117,0.03310395011035501,-0.6493603935889668,-0.5831524933682567,-0.6811401856949075,-0.551372701262316,-0.7072923062820881,-0.5252205806751354,-0.4087632910465933,-0.3903464893677618,0.25788421120867355,1.2420948134082445e-05
63,0.09070209380694556,0.03442973968422372,0.05627235412272184,0.1251318334911693,0.02321980402586707,0.15818438358802406,-0.003979690324669674,0.18538387793856081,-0.4656718533449145,-0.40641517676541794,-0.15671243880928337,0.03442973968422372,-0.1911421784935071,-0.12228269912505965,-0.22419472859036188,-0.08923014902820488,-0.25139422294089864,-0.062030654677668134,-0.4656718533449145,-0.40641517676541794,0.15606545039228129,0.008900834128515752
